class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
One,0.370280176,0.932618737,2.91E-07,0.425832748,0.860710382,-0.020510724,0.464149415,0.7550385,-0.043007854,0.479344189,0.671042025,-0.069625892,0.450841606,0.655008852,-0.096267492,0.399329841,0.544311643,-0.023584712,0.404182643,0.397488326,-0.050787684,0.405383348,0.303361207,-0.070155792,0.397557259,0.229150683,-0.0856895,0.359392017,0.569795072,-0.037864383,0.379517555,0.452248871,-0.085075557,0.425552428,0.51928103,-0.103958219,0.44146049,0.584453285,-0.10738904,0.328756511,0.620916188,-0.05383987,0.350425512,0.531323671,-0.096048221,0.400930107,0.593907893,-0.095576644,0.41990304,0.650523484,-0.086121388,0.306130469,0.693372786,-0.072306171,0.341057003,0.644758701,-0.101616502,0.383381903,0.675188422,-0.100702442,0.402782619,0.709928095,-0.094153896
One,0.371509761,0.927034974,2.59E-07,0.427150786,0.858987808,-0.018101482,0.466790378,0.76134479,-0.039563578,0.485402673,0.686953545,-0.065436229,0.459266663,0.657971859,-0.091667421,0.400822997,0.541161835,-0.024997419,0.407065868,0.392483592,-0.052528061,0.409646094,0.298610598,-0.072150201,0.403739512,0.221654624,-0.087491669,0.362576753,0.565419078,-0.039539695,0.388010621,0.452180982,-0.085240364,0.434045851,0.517467737,-0.104362398,0.450154364,0.580762446,-0.108903117,0.333299458,0.616414964,-0.055323467,0.359370202,0.531740725,-0.096755244,0.409252822,0.596470594,-0.096834593,0.42888397,0.654310882,-0.087998964,0.311885297,0.688760757,-0.073172696,0.345591754,0.635195374,-0.102325208,0.388594836,0.665304661,-0.10130091,0.410303026,0.700364947,-0.094624259
One,0.389442444,0.876179457,3.72E-07,0.431983769,0.844088972,-0.019407703,0.466146976,0.750050128,-0.034694221,0.480931401,0.681293488,-0.050880902,0.452875584,0.654410362,-0.064886048,0.397543311,0.57113272,-0.026914995,0.407875538,0.477559507,-0.060190361,0.444039196,0.515608609,-0.07840912,0.45823434,0.569213986,-0.086350538,0.365114331,0.585296392,-0.036382623,0.378184944,0.471006155,-0.071963407,0.425439894,0.531687796,-0.087626703,0.445598394,0.587730408,-0.091697,0.338435858,0.626478612,-0.048971858,0.352495015,0.538137436,-0.087853223,0.404141665,0.594216108,-0.096286729,0.426870078,0.642979562,-0.094130144,0.31359601,0.692630649,-0.062563255,0.341967255,0.657147646,-0.096358031,0.387346417,0.684633255,-0.104716726,0.412265599,0.712160945,-0.104929671
One,0.371983975,0.927598119,2.65E-07,0.428622097,0.859594941,-0.018645773,0.467523813,0.761622906,-0.039883982,0.4866485,0.686935961,-0.065084115,0.461638868,0.658010244,-0.090206325,0.402995527,0.538930178,-0.02488832,0.408367068,0.393989086,-0.05332125,0.411409855,0.300897658,-0.073926024,0.405364126,0.224714607,-0.090026334,0.363930941,0.561847448,-0.039236117,0.390749067,0.451636493,-0.085300103,0.438293397,0.520041406,-0.104253888,0.453476846,0.584609091,-0.108708709,0.334380984,0.612518966,-0.055046052,0.361855477,0.529744744,-0.097019739,0.411821306,0.596352518,-0.096666612,0.429438472,0.653498292,-0.087773897,0.312739372,0.685256779,-0.073064506,0.35041818,0.641785383,-0.103201695,0.393383771,0.67538482,-0.102406979,0.413285851,0.709506929,-0.095843628
One,0.371874422,0.929585099,2.42E-07,0.428630471,0.864259243,-0.016678525,0.46827516,0.76280421,-0.036795426,0.490435898,0.687224209,-0.061400268,0.466655612,0.662135661,-0.086241893,0.402676463,0.543109596,-0.025055595,0.408607543,0.395148963,-0.053080887,0.412629962,0.301050723,-0.073412694,0.407308966,0.226369798,-0.089295886,0.364731789,0.567557514,-0.040001541,0.39413783,0.458609223,-0.085971579,0.441855907,0.523727953,-0.105119437,0.456614405,0.587901831,-0.110047109,0.33650139,0.618794322,-0.056163643,0.363823622,0.531825066,-0.096857317,0.415929198,0.591810226,-0.096910469,0.435734272,0.648489475,-0.088916361,0.316340894,0.691573381,-0.0744306,0.353445023,0.642074823,-0.103394739,0.39696002,0.669699669,-0.103115246,0.418175995,0.702836156,-0.09744557
One,0.389796287,0.873449981,3.00E-07,0.433199078,0.8424927,-0.021356216,0.471738338,0.748372197,-0.039453991,0.489470005,0.672517896,-0.058525998,0.458353817,0.645735025,-0.075326435,0.398636013,0.560904443,-0.027595969,0.420236468,0.465731025,-0.061830744,0.449774712,0.498732954,-0.081197843,0.450955898,0.543418348,-0.090012923,0.366087675,0.573641241,-0.036861483,0.393586636,0.46096918,-0.072121903,0.440145344,0.52404207,-0.0859956,0.454647124,0.579023302,-0.088506095,0.341418564,0.613020062,-0.049661048,0.368329793,0.532879412,-0.087562166,0.419497669,0.594345689,-0.092793219,0.436570436,0.641898096,-0.0884405,0.318932235,0.676387668,-0.063951813,0.354708821,0.646152258,-0.096513234,0.399807423,0.67644614,-0.102344222,0.421656668,0.701019108,-0.100554034
One,0.374609172,0.926262856,2.19E-07,0.430305421,0.858966589,-0.017243523,0.468794882,0.761769891,-0.037479084,0.489187956,0.689485729,-0.06198829,0.470269799,0.649042726,-0.086003594,0.402921498,0.536838651,-0.021948254,0.41002962,0.393498659,-0.048493639,0.413810343,0.299978077,-0.067232102,0.4076913,0.223690659,-0.081764065,0.365677208,0.557845235,-0.03555651,0.398084223,0.456007779,-0.078783713,0.44480139,0.528556526,-0.095233433,0.457669824,0.593582153,-0.098184668,0.337929994,0.604513586,-0.050711256,0.371623427,0.526068449,-0.090634704,0.421446592,0.596112251,-0.088177301,0.437132776,0.655865192,-0.077830784,0.317806244,0.673385262,-0.067979574,0.358937591,0.625014246,-0.0967388,0.402477503,0.66277349,-0.094287477,0.421172202,0.703053534,-0.086217463
One,0.373649925,0.927530289,2.49E-07,0.429436147,0.860415041,-0.016079966,0.467499882,0.76129806,-0.037018288,0.490573645,0.688616335,-0.062877163,0.472035885,0.653423667,-0.088555522,0.399365246,0.536454856,-0.02355575,0.408562034,0.393710881,-0.052552644,0.413714945,0.300320506,-0.07328245,0.408485174,0.225830108,-0.089244507,0.361962497,0.56103766,-0.039237577,0.400401115,0.456407964,-0.085257083,0.44925648,0.529674053,-0.103051484,0.461527169,0.593247771,-0.10675329,0.335381687,0.611579299,-0.056346059,0.371992439,0.528901219,-0.098915078,0.424325526,0.602312803,-0.096037023,0.439810961,0.66342628,-0.085045643,0.317050636,0.683661759,-0.075486861,0.360922128,0.63579154,-0.106052943,0.405720502,0.671907723,-0.103411719,0.424175709,0.710106492,-0.09507902
One,0.370913506,0.928161085,2.35E-07,0.42818296,0.861140013,-0.014637807,0.466597021,0.761157691,-0.033834346,0.489690274,0.688284576,-0.05794286,0.474217564,0.654765487,-0.081671022,0.399888873,0.53450948,-0.019134557,0.410550416,0.394190788,-0.04636481,0.417079538,0.301252782,-0.06649112,0.413359433,0.226833016,-0.082236387,0.361964464,0.556425691,-0.034766376,0.400794417,0.454429835,-0.07880713,0.449280739,0.523494124,-0.09683077,0.461657107,0.587633908,-0.10101039,0.335147798,0.605450273,-0.051817268,0.374970078,0.530101359,-0.092617571,0.42625913,0.598885059,-0.091150753,0.440685034,0.657269955,-0.081527047,0.317529261,0.677137852,-0.070847757,0.36516422,0.635284901,-0.100211829,0.408880383,0.672046363,-0.098356701,0.425502181,0.710696757,-0.090814017
One,0.369158119,0.927654743,2.34E-07,0.427874923,0.863730073,-0.015557034,0.468013465,0.763109922,-0.035980754,0.492457986,0.688658953,-0.061411437,0.475020498,0.653438449,-0.086445473,0.401722074,0.535063088,-0.021087732,0.411541134,0.395997047,-0.048187342,0.417338818,0.302179635,-0.067350104,0.41148898,0.226707399,-0.082619876,0.363389313,0.556148887,-0.036790978,0.401794136,0.450318754,-0.080419697,0.451008201,0.524837971,-0.096704632,0.461023033,0.588059127,-0.099662781,0.336750448,0.604110062,-0.053984977,0.37842685,0.524500191,-0.095092021,0.428558111,0.600650132,-0.091296367,0.437493831,0.660583138,-0.07991232,0.318776876,0.673360288,-0.073268041,0.368506879,0.627735853,-0.102427751,0.410734892,0.667166471,-0.099098913,0.421603888,0.706693411,-0.090595581
One,0.372149825,0.924220443,2.33E-07,0.430837065,0.859514117,-0.015887156,0.470099479,0.760938585,-0.037173543,0.493684024,0.688431323,-0.06323304,0.471818209,0.658158898,-0.089263022,0.403168112,0.534112036,-0.026282834,0.413621545,0.393028438,-0.055577401,0.418617129,0.298923373,-0.076539688,0.41194731,0.221499175,-0.093087971,0.364042193,0.557512641,-0.042189222,0.403226107,0.457221091,-0.088109545,0.45183906,0.534047723,-0.105165251,0.462072343,0.598063052,-0.108843185,0.336805105,0.608264208,-0.059351526,0.375706911,0.528653622,-0.101540327,0.426797181,0.603079915,-0.097975217,0.43924126,0.662804961,-0.087060094,0.318534315,0.6797961,-0.078580879,0.365003377,0.632981122,-0.108617045,0.408636898,0.670141399,-0.105683535,0.423981637,0.708135962,-0.097654641
One,0.371409148,0.927217722,2.09E-07,0.428755075,0.864461303,-0.016016375,0.468621969,0.764447868,-0.035741869,0.492736697,0.690776646,-0.060196754,0.47452873,0.651407003,-0.084232599,0.404704809,0.535810113,-0.020791853,0.413011283,0.39442867,-0.047376953,0.417179525,0.300513089,-0.066362664,0.409817696,0.22390613,-0.081453845,0.367164969,0.555722475,-0.035514083,0.404562324,0.452841282,-0.078542747,0.453250051,0.528842688,-0.094822548,0.463660836,0.592193723,-0.097889096,0.340056449,0.601468623,-0.051739231,0.378693849,0.521920145,-0.092257746,0.429552794,0.599253833,-0.088712916,0.441353947,0.660949528,-0.077576883,0.320783257,0.668742537,-0.070051938,0.366646409,0.620277822,-0.099283412,0.410347909,0.66124326,-0.096085668,0.425302655,0.70341301,-0.087521642
One,0.372117192,0.92382443,2.17E-07,0.431868374,0.857890368,-0.014752267,0.471503586,0.760378659,-0.036075514,0.495569408,0.689827323,-0.062642328,0.473780781,0.659391046,-0.088803336,0.404317319,0.533256829,-0.022778042,0.413243473,0.3948282,-0.051646084,0.417959899,0.301724434,-0.07197389,0.410506696,0.226183653,-0.087880202,0.365819812,0.556088328,-0.0389961,0.405604005,0.45546174,-0.084156357,0.45328787,0.537622631,-0.099836379,0.461895466,0.601284027,-0.102192879,0.339095175,0.60367769,-0.056690179,0.377952248,0.522605598,-0.098095782,0.429154843,0.599973023,-0.092991501,0.440606475,0.660173357,-0.080895044,0.320926309,0.671785116,-0.07652168,0.368397087,0.627536595,-0.105737105,0.411683887,0.66745615,-0.101967432,0.42565763,0.706612229,-0.093273252
One,0.368525207,0.928358316,2.41E-07,0.429334015,0.862414598,-0.014605142,0.469489187,0.761843443,-0.035502005,0.494293571,0.687918544,-0.061672438,0.474333316,0.657418668,-0.087773636,0.402931631,0.537018478,-0.024211708,0.414014757,0.396996945,-0.053724576,0.420376748,0.302053034,-0.075250894,0.414594412,0.22458303,-0.092352144,0.363959104,0.559946537,-0.041100219,0.403629452,0.457686782,-0.087142497,0.452898115,0.533419549,-0.10447102,0.462852865,0.595686376,-0.108358428,0.337477773,0.610015392,-0.059299778,0.375911534,0.526893258,-0.10131561,0.428581923,0.600793719,-0.097448729,0.441184223,0.660750568,-0.086502492,0.320565999,0.680883527,-0.079653241,0.368582696,0.636799932,-0.109958269,0.412308455,0.673954248,-0.107453398,0.426934093,0.71196717,-0.099793106
One,0.370843768,0.921834111,2.30E-07,0.431302756,0.857134461,-0.016139641,0.47194463,0.762085378,-0.037934504,0.496105969,0.69119215,-0.064388134,0.475568533,0.660515368,-0.090640821,0.402950466,0.53537637,-0.025777062,0.414220542,0.395763397,-0.054435384,0.420425445,0.303013682,-0.074480504,0.414738506,0.226014167,-0.090211675,0.365573466,0.556006372,-0.041010164,0.408176214,0.456011593,-0.085885763,0.455331922,0.53607893,-0.101683229,0.464082778,0.600967407,-0.104339868,0.339371175,0.602417469,-0.05756741,0.380776525,0.524795294,-0.098485947,0.431046098,0.59890008,-0.094115227,0.443369567,0.65814358,-0.082601845,0.321289241,0.669273376,-0.076246284,0.367722809,0.621433616,-0.10474126,0.411193758,0.657708108,-0.101018831,0.426989526,0.695707917,-0.09251374
One,0.371313661,0.924836397,2.58E-07,0.429117233,0.861236215,-0.01495068,0.468447715,0.762592554,-0.035885289,0.49452129,0.690810621,-0.061963104,0.476490378,0.658839881,-0.08786802,0.400977224,0.537798107,-0.024686961,0.413040459,0.398050159,-0.054581743,0.420761675,0.303950131,-0.076427199,0.416059166,0.227103591,-0.093662366,0.363250285,0.559780896,-0.041316997,0.40565154,0.458807081,-0.087531045,0.455997258,0.535090685,-0.10526225,0.466106892,0.596640766,-0.10949903,0.337788224,0.609222174,-0.059242792,0.378237814,0.525871813,-0.101438239,0.431535065,0.600670755,-0.097646743,0.443744391,0.660695076,-0.086773492,0.321150601,0.679529548,-0.079334907,0.371263444,0.637255967,-0.109869599,0.414894372,0.674754918,-0.107380375,0.428382516,0.7126109,-0.099686645
One,0.372564137,0.923547268,2.39E-07,0.430017233,0.8557809,-0.013155764,0.469091117,0.759608626,-0.033543546,0.494697034,0.69111979,-0.059086677,0.482721716,0.657004476,-0.08423809,0.399421036,0.527355731,-0.022699708,0.411678761,0.388088048,-0.050628968,0.417892277,0.293921828,-0.07115557,0.412857354,0.217195332,-0.087464757,0.360469639,0.547582209,-0.039468557,0.410251379,0.459637076,-0.082631662,0.457063198,0.534873307,-0.098762169,0.4646855,0.595350206,-0.102442704,0.335442007,0.597777545,-0.057367284,0.384937286,0.529781997,-0.096992783,0.434415221,0.602038682,-0.093166292,0.443938762,0.658356249,-0.082826003,0.320500225,0.669239461,-0.077303752,0.375692397,0.636747956,-0.105629854,0.417633504,0.674689353,-0.102478221,0.429411978,0.710417032,-0.094433956
One,0.397134721,0.854432523,5.69E-07,0.438883394,0.83233577,-0.027777918,0.476581246,0.753599226,-0.049587723,0.500305951,0.690328777,-0.071437597,0.473749816,0.653057158,-0.092503473,0.411288768,0.54224968,-0.044627775,0.413460046,0.398078114,-0.078873724,0.419801652,0.297587246,-0.102374777,0.416080028,0.217491537,-0.119755298,0.374851823,0.557419062,-0.053060886,0.405690283,0.465613365,-0.099533573,0.451255411,0.528612792,-0.116394408,0.473066062,0.584224701,-0.120363995,0.349637747,0.60404706,-0.063708678,0.385680676,0.540004134,-0.110496879,0.432998359,0.601427495,-0.113607444,0.456421793,0.649082363,-0.106753461,0.331433237,0.672023535,-0.07656578,0.377531409,0.654896736,-0.11422459,0.419101387,0.686663091,-0.118331179,0.441811234,0.71026361,-0.114848197
One,0.370077223,0.930903792,2.34E-07,0.427069247,0.861665428,-0.011197714,0.467464834,0.763208687,-0.031528227,0.495369405,0.694507539,-0.057644602,0.484821618,0.655556321,-0.08285246,0.395631105,0.527591825,-0.022587281,0.411093831,0.385876715,-0.052899357,0.419040889,0.291669667,-0.075405627,0.413921148,0.213678062,-0.092824109,0.354467154,0.55154717,-0.041165721,0.411966056,0.455165118,-0.087119013,0.461546242,0.532534003,-0.104658924,0.46929127,0.597389281,-0.108511105,0.330727041,0.604119718,-0.060697701,0.388649642,0.529380858,-0.101947762,0.439379901,0.60613811,-0.097345941,0.446235836,0.666636288,-0.08574935,0.319278151,0.673963428,-0.082283095,0.384690017,0.645928144,-0.110929534,0.425651133,0.688740134,-0.107060388,0.43216759,0.727483928,-0.097999997
One,0.361260921,0.933099627,1.98E-07,0.423824281,0.855941355,-0.001344209,0.46774736,0.765018225,-0.017925678,0.496819913,0.705935836,-0.041247435,0.498688519,0.656728864,-0.063001163,0.388839841,0.528949499,-0.020772632,0.407055259,0.385518014,-0.04977918,0.413506806,0.288504362,-0.07220453,0.410372198,0.209413916,-0.089401394,0.350327492,0.554121077,-0.042831935,0.417158157,0.461848557,-0.086510919,0.469066411,0.523337901,-0.104748681,0.486569375,0.594897926,-0.110093519,0.33210063,0.606941581,-0.064385317,0.399286926,0.531806946,-0.101533763,0.454003841,0.596681833,-0.098324724,0.476655006,0.661741436,-0.088618621,0.330261588,0.675458848,-0.087113947,0.402392596,0.648265898,-0.110720918,0.44786033,0.681987822,-0.106682189,0.469774544,0.717021763,-0.098095685
One,0.353512675,0.930983305,1.96E-07,0.429325491,0.846722245,0.000506687,0.472885609,0.754001677,-0.016236149,0.504422545,0.69607228,-0.040334195,0.507777274,0.65762341,-0.063554682,0.386220157,0.533298194,-0.023273919,0.40665561,0.3892138,-0.052589897,0.413682699,0.289039731,-0.073765121,0.409017324,0.208447665,-0.090352744,0.35203737,0.555963576,-0.047021944,0.428902239,0.460658342,-0.092005625,0.481153727,0.528053522,-0.107205905,0.496680558,0.600281179,-0.110164024,0.338456839,0.606149256,-0.070225202,0.416923493,0.528411329,-0.109135889,0.471524,0.594295502,-0.104000732,0.493689686,0.658141434,-0.09277872,0.342659116,0.673525453,-0.094395436,0.418306202,0.636639953,-0.118985243,0.466611087,0.663597286,-0.114295132,0.493167818,0.693650961,-0.105614699
One,0.343151271,0.937016129,2.45E-07,0.43002516,0.840824306,0.002726099,0.47213015,0.750483632,-0.016355576,0.502463698,0.695024788,-0.043341033,0.522008598,0.651842713,-0.069379687,0.377329588,0.542522311,-0.029602213,0.40324384,0.399201035,-0.062220354,0.411058158,0.295032561,-0.086089157,0.407329977,0.210892111,-0.105065435,0.347401857,0.574872255,-0.055933967,0.445236504,0.482797742,-0.103696868,0.501237273,0.552070498,-0.120140247,0.51717627,0.61526078,-0.124354109,0.343308628,0.63566047,-0.080962688,0.435572445,0.547902167,-0.121414885,0.494153857,0.613264322,-0.114050858,0.515143871,0.6743325,-0.101760976,0.35628736,0.707482338,-0.106570765,0.435121298,0.655737042,-0.131196886,0.483302116,0.677471101,-0.123259023,0.509267271,0.70113951,-0.112630323
One,0.340964556,0.936933339,2.72E-07,0.425238281,0.84556812,0.005471868,0.46763432,0.759809375,-0.015584283,0.504298627,0.705396652,-0.04587467,0.526954174,0.66285634,-0.07494244,0.385441333,0.53815043,-0.027346129,0.404123038,0.397548079,-0.061411526,0.411424518,0.290827781,-0.087159522,0.405306131,0.204152763,-0.107383534,0.352802366,0.574353158,-0.055791724,0.458920658,0.479718387,-0.101133898,0.514801562,0.562290013,-0.115114942,0.524205804,0.623955369,-0.117822535,0.350926131,0.64155072,-0.082803883,0.447587132,0.541116178,-0.121244699,0.502618968,0.619613051,-0.10743852,0.510541379,0.686815679,-0.090738565,0.365214765,0.715809703,-0.110523306,0.453467876,0.66123414,-0.133625239,0.498236567,0.686829984,-0.120660238,0.512128949,0.711448014,-0.106157534
One,0.343664974,0.935805798,2.52E-07,0.425048918,0.840902507,0.009278294,0.467018038,0.759899616,-0.010501362,0.504420221,0.708869636,-0.039627329,0.536576629,0.666507959,-0.067530379,0.382063627,0.543419242,-0.027716087,0.40229708,0.397755802,-0.064160153,0.40988338,0.288876683,-0.091000922,0.406506002,0.199541986,-0.110520057,0.353143185,0.578974724,-0.05555407,0.466603309,0.486644626,-0.099899434,0.519477963,0.572011948,-0.110814475,0.53042239,0.641086698,-0.110654064,0.355536819,0.644457221,-0.081727311,0.463096738,0.552437603,-0.118643083,0.5100981,0.630328715,-0.102759853,0.516763747,0.698110402,-0.08396133,0.374169499,0.715790987,-0.108099513,0.465221465,0.667268515,-0.128177315,0.506643534,0.694630861,-0.112522975,0.522229254,0.719128311,-0.095667593
One,0.331792951,0.924095571,1.93E-07,0.40182367,0.831797719,0.016991999,0.448054403,0.745769739,0.001278426,0.491623968,0.698001981,-0.022752512,0.531172514,0.674523592,-0.047123604,0.375861138,0.551326275,-0.033751439,0.398214221,0.390678108,-0.067055456,0.407488227,0.282259375,-0.090349026,0.406021118,0.194891989,-0.106544241,0.357443303,0.594296515,-0.061216146,0.474589199,0.493176579,-0.097467721,0.519973278,0.574238062,-0.101720996,0.526305139,0.641975284,-0.099181518,0.36567685,0.661425233,-0.085395634,0.476899177,0.564606369,-0.11430946,0.512920678,0.633570969,-0.097054213,0.515614212,0.694615841,-0.080228791,0.386696815,0.730470657,-0.10845533,0.478493959,0.688494503,-0.119552575,0.51299721,0.711394787,-0.101163015,0.526019454,0.726139188,-0.085183546
One,0.359049022,0.808631301,5.88E-07,0.359378427,0.71439898,-0.004432254,0.39566806,0.610867918,-0.028645581,0.446366489,0.557628751,-0.05269016,0.491502464,0.537106037,-0.079004958,0.355642498,0.564369977,-0.079555415,0.384438336,0.446639568,-0.11598222,0.397857726,0.369916528,-0.134214953,0.399276465,0.309782416,-0.144875452,0.354292512,0.607644439,-0.095160872,0.454574585,0.517052233,-0.139527038,0.507793248,0.553792179,-0.147219405,0.527795315,0.608034074,-0.14552252,0.371403337,0.673802137,-0.106669649,0.478227288,0.581931889,-0.143486798,0.522946954,0.607628763,-0.138054073,0.539007902,0.64595145,-0.128032058,0.397626013,0.743737519,-0.116647027,0.479783475,0.689244747,-0.139230669,0.50752759,0.70150876,-0.131925926,0.517116785,0.722820878,-0.123149239
